game_id,season,week,gameday,team,opponent,points_for,points_against,rest_days,is_home,win,offensive_plays,off_epa_per_play,pass_plays,rush_plays,interceptions_thrown,fumbles_lost,pass_rate,turnovers,point_diff,prev_points_for,prev_points_against,prev_win,prev_off_epa_per_play,prev_turnovers,prev_point_diff,rolling_points_for_3,rolling_points_against_3,rolling_win_pct_3,rolling_off_epa_3,rolling_turnovers_3,rolling_point_diff_3,opp_rolling_points_for_3,opp_rolling_points_against_3,opp_rolling_win_pct_3,opp_rolling_off_epa_3,opp_rolling_turnovers_3,opp_rolling_point_diff_3,epa_diff_3,win_pct_diff_3,turnover_diff_3,point_diff_gap_3
2025_15_BUF_NE,2025,15,2025-12-14,BUF,NE,35,31,7,0,1,64,0.2610677966958974,30,34,0,0,0.46875,0,4,39,34,1,0.2549044671400213,1,5,28.0,21.333333333333332,0.6666666666666666,0.0635852519365276,2.0,6.666666666666667,28.666666666666668,16.333333333333332,1.0,0.1131458729860572,0.3333333333333333,12.333333333333334,-0.0495606210495296,-0.33333333333333337,1.6666666666666667,-5.666666666666667
2025_16_BUF_CLE,2025,16,2025-12-21,BUF,CLE,23,20,7,0,1,48,0.06078290143606926,21,27,0,0,0.4375,0,3,35,31,1,0.2610677966958974,0,4,33.333333333333336,24.0,1.0,0.20534573499793674,1.0,9.333333333333334,13.333333333333334,29.333333333333332,0.0,-0.23945679592823185,2.0,-16.0,0.4448025309261686,1.0,-1.0,25.333333333333336
2025_17_PHI_BUF,2025,17,2025-12-28,BUF,PHI,12,13,7,1,0,73,-0.12071316199451174,41,32,0,1,0.5616438356164384,1,-1,23,20,1,0.06078290143606926,0,3,32.333333333333336,28.333333333333332,1.0,0.1922517217573293,0.3333333333333333,4.0,26.333333333333332,13.333333333333334,0.6666666666666666,0.09091024368440381,1.6666666666666667,13.0,0.10134147807292548,0.33333333333333337,-1.3333333333333335,-9.0
2025_18_NYJ_BUF,2025,18,2026-01-04,BUF,NYJ,35,8,7,1,1,70,0.35458301354125144,31,39,0,0,0.44285714285714284,0,27,12,13,0,-0.12071316199451174,1,-1,23.333333333333332,21.333333333333332,0.6666666666666666,0.06704584537915163,0.3333333333333333,2.0,12.0,39.666666666666664,0.0,-0.23722122783891583,2.0,-27.666666666666668,0.30426707321806745,0.6666666666666666,-1.6666666666666667,29.666666666666668
2024_01_CAR_NO,2024,1,2024-09-08,CAR,NO,10,47,7,0,0,55,-0.4854165381306121,35,20,2,1,0.6363636363636364,3,-37,,,,,,,,,,,,,,,,,,,,,,
2024_02_LAC_CAR,2024,2,2024-09-15,CAR,LAC,3,26,7,1,0,46,-0.49061755547000496,28,18,1,0,0.6086956521739131,1,-23,10,47,0,-0.4854165381306121,3,-37,,,,,,,,,,,,,,,,
2024_03_CAR_LV,2024,3,2024-09-22,CAR,LV,36,22,7,0,1,69,0.2018615480162518,40,29,0,0,0.5797101449275363,0,14,3,26,0,-0.49061755547000496,1,-23,,,,,,,,,,,,,,,,
2024_04_CIN_CAR,2024,4,2024-09-29,CAR,CIN,24,34,7,1,0,69,0.003686762715682796,41,28,1,0,0.5942028985507246,1,-10,36,22,1,0.2018615480162518,0,14,16.333333333333332,31.666666666666668,0.3333333333333333,-0.2580575151947884,1.3333333333333333,-15.333333333333334,22.666666666666668,26.666666666666668,0.0,0.07858834565158188,0.6666666666666666,-4.0,-0.33664586084637027,0.3333333333333333,0.6666666666666666,-11.333333333333334
2024_05_CAR_CHI,2024,5,2024-10-06,CAR,CHI,10,36,7,0,0,58,-0.25997198687286327,39,19,1,2,0.6724137931034483,3,-26,24,34,0,0.003686762715682796,1,-10,21.0,27.333333333333332,0.3333333333333333,-0.0950230815793568,0.6666666666666666,-6.333333333333333,17.666666666666668,19.333333333333332,0.3333333333333333,-0.14398481212394884,1.6666666666666667,-1.6666666666666667,0.04896173054459205,0.0,-1.0,-4.666666666666666
2024_06_ATL_CAR,2024,6,2024-10-13,CAR,ATL,20,38,7,1,0,62,-0.09854121783584546,38,24,2,0,0.6129032258064516,2,-18,10,36,0,-0.25997198687286327,3,-26,23.333333333333332,30.666666666666668,0.3333333333333333,-0.018141225380309562,1.3333333333333333,-7.333333333333333,26.333333333333332,25.333333333333332,0.6666666666666666,0.050797452596656335,1.0,1.0,-0.0689386779769659,-0.3333333333333333,0.33333333333333326,-8.333333333333332
2024_07_CAR_WAS,2024,7,2024-10-20,CAR,WAS,7,40,7,0,0,42,-0.4739950681770487,20,22,2,0,0.47619047619047616,2,-33,20,38,0,-0.09854121783584546,2,-18,18.0,36.0,0.0,-0.11827548066434197,2.0,-18.0,33.0,19.0,0.6666666666666666,0.2008337768273516,1.0,14.0,-0.31910925749169355,-0.6666666666666666,1.0,-32.0
2024_08_CAR_DEN,2024,8,2024-10-27,CAR,DEN,14,28,7,0,0,60,-0.145657219136289,40,20,2,0,0.6666666666666666,2,-14,7,40,0,-0.4739950681770487,2,-33,12.333333333333334,38.0,0.0,-0.2775027576285858,2.3333333333333335,-25.666666666666668,27.666666666666668,17.0,0.6666666666666666,0.0441802975907911,1.0,10.666666666666666,-0.3216830552193769,-0.6666666666666666,1.3333333333333335,-36.333333333333336
2024_09_NO_CAR,2024,9,2024-11-03,CAR,NO,23,22,7,1,1,49,-0.007854261661332445,28,21,1,0,0.5714285714285714,1,1,14,28,0,-0.145657219136289,2,-14,13.666666666666666,35.333333333333336,0.0,-0.2393978350497277,2.0,-21.666666666666668,15.0,36.666666666666664,0.0,-0.32227079248932494,1.6666666666666667,-21.666666666666668,0.08287295743959724,0.0,0.33333333333333326,0.0
2024_10_NYG_CAR,2024,10,2024-11-10,CAR,NYG,20,17,7,1,1,58,-0.01719173711026695,26,32,0,1,0.4482758620689655,1,3,23,22,1,-0.007854261661332445,1,1,14.666666666666666,30.0,0.3333333333333333,-0.20916884965822338,1.6666666666666667,-15.333333333333334,14.333333333333334,27.0,0.0,-0.09270365452964806,1.0,-12.666666666666666,-0.11646519512857532,0.3333333333333333,0.6666666666666667,-2.666666666666668
2024_12_KC_CAR,2024,12,2024-11-24,CAR,KC,27,30,14,1,0,59,0.19307642256124094,37,22,0,0,0.6271186440677966,0,-3,20,17,1,-0.01719173711026695,1,3,19.0,22.333333333333332,0.6666666666666666,-0.0569010726359628,1.3333333333333333,-3.3333333333333335,22.333333333333332,22.666666666666668,0.6666666666666666,0.08718644261746243,1.0,-0.3333333333333333,-0.14408751525342522,0.0,0.33333333333333326,-3.0
2024_13_TB_CAR,2024,13,2024-12-01,CAR,TB,23,26,7,1,0,68,0.002090434313836036,47,21,0,1,0.6911764705882353,1,-3,27,30,0,0.19307642256124094,0,-3,23.333333333333332,23.0,0.6666666666666666,0.056010141263213846,0.6666666666666666,0.3333333333333333,24.666666666666668,20.0,0.3333333333333333,0.13208458869552556,0.3333333333333333,4.666666666666667,-0.0760744474323117,0.3333333333333333,0.3333333333333333,-4.333333333333334
2024_14_CAR_PHI,2024,14,2024-12-08,CAR,PHI,16,22,7,0,0,68,0.0190429469009689,35,33,1,0,0.5147058823529411,1,-6,23,26,0,0.002090434313836036,1,-3,23.333333333333332,24.333333333333332,0.3333333333333333,0.05932503992160334,0.6666666666666666,-1.0,29.0,19.0,1.0,0.19536793225134763,0.0,10.0,-0.13604289232974429,-0.6666666666666667,0.6666666666666666,-11.0
2024_15_DAL_CAR,2024,15,2024-12-15,CAR,DAL,14,30,7,1,0,50,-0.32890248268144207,34,16,2,2,0.68,4,-16,16,22,0,0.0190429469009689,1,-6,22.0,26.0,0.0,0.07140326792534861,0.6666666666666666,-4.0,27.0,24.333333333333332,0.6666666666666666,-0.07105503340458859,0.6666666666666666,2.6666666666666665,0.1424583013299372,-0.6666666666666666,0.0,-6.666666666666666
2024_16_ARI_CAR,2024,16,2024-12-22,CAR,ARI,36,30,7,1,1,64,0.2464324704972173,29,35,0,0,0.453125,0,6,14,30,0,-0.32890248268144207,4,-16,17.666666666666668,26.0,0.0,-0.10258970048887905,2.0,-8.333333333333334,23.333333333333332,23.333333333333332,0.3333333333333333,0.050961012645764164,1.3333333333333333,0.0,-0.15355071313464322,-0.3333333333333333,0.6666666666666667,-8.333333333333334
2024_17_CAR_TB,2024,17,2024-12-29,CAR,TB,14,48,7,0,0,46,-0.10282477504936936,33,13,0,0,0.717391304347826,0,-34,36,30,1,0.2464324704972173,0,6,22.0,27.333333333333332,0.3333333333333333,-0.02114235509441863,1.6666666666666667,-5.333333333333333,30.666666666666668,18.666666666666668,0.6666666666666666,0.14395121310257034,2.3333333333333335,12.0,-0.16509356819698898,-0.3333333333333333,-0.6666666666666667,-17.333333333333332
2024_18_CAR_ATL,2024,18,2025-01-05,CAR,ATL,44,38,7,0,1,64,0.41231425398478677,35,29,0,0,0.546875,0,6,14,48,0,-0.10282477504936936,0,-34,21.333333333333332,36.0,0.3333333333333333,-0.06176492907786472,1.3333333333333333,-14.666666666666666,24.333333333333332,15.333333333333334,0.6666666666666666,-0.021370868311213095,1.0,9.0,-0.04039406076665163,-0.3333333333333333,0.33333333333333326,-23.666666666666664
2025_01_CAR_JAX,2025,1,2025-09-07,CAR,JAX,10,26,7,0,0,60,-0.2563797084211179,36,24,2,1,0.6,3,-16,44,38,1,0.41231425398478677,0,6,31.333333333333332,38.666666666666664,0.6666666666666666,0.18530731647754486,0.0,-7.333333333333333,19.0,19.333333333333332,0.3333333333333333,-0.009325530947700432,1.0,-0.3333333333333333,0.1946328474252453,0.3333333333333333,-1.0,-7.0
2025_02_CAR_ARI,2025,2,2025-09-14,CAR,ARI,22,27,7,0,0,78,-0.018261211651571223,58,20,1,1,0.7435897435897436,2,-5,10,26,0,-0.2563797084211179,3,-16,22.666666666666668,37.333333333333336,0.3333333333333333,0.01770325683809983,1.0,-14.666666666666666,25.333333333333332,16.666666666666668,0.6666666666666666,0.09448179706376668,0.6666666666666666,8.666666666666666,-0.07677854022566685,-0.3333333333333333,0.33333333333333337,-23.333333333333332
2025_03_ATL_CAR,2025,3,2025-09-21,CAR,ATL,30,0,7,1,1,54,-0.008956547344796546,25,29,0,0,0.46296296296296297,0,30,22,27,0,-0.018261211651571223,2,-5,25.333333333333332,30.333333333333332,0.3333333333333333,0.045891111304032534,1.6666666666666667,-5.0,26.666666666666668,24.333333333333332,0.3333333333333333,0.10626849461972494,0.6666666666666666,2.3333333333333335,-0.06037738331569241,0.0,1.0,-7.333333333333334
2025_04_CAR_NE,2025,4,2025-09-28,CAR,NE,13,42,7,0,0,65,-0.024340105037695424,37,28,0,0,0.5692307692307692,0,-29,30,0,1,-0.008956547344796546,0,30,20.666666666666668,17.666666666666668,0.3333333333333333,-0.0945324891391619,1.6666666666666667,3.0,20.0,22.666666666666668,0.3333333333333333,0.040127944491117916,2.0,-2.6666666666666665,-0.13466043363027982,0.0,-0.33333333333333326,5.666666666666666
2025_05_MIA_CAR,2025,5,2025-10-05,CAR,MIA,27,24,7,1,1,62,0.15926762393042973,32,30,1,1,0.5161290322580645,2,3,13,42,0,-0.024340105037695424,0,-29,21.666666666666668,23.0,0.3333333333333333,-0.01718595467802109,0.6666666666666666,-1.3333333333333333,25.0,28.333333333333332,0.3333333333333333,0.11770389527491683,0.6666666666666666,-3.3333333333333335,-0.13488984995293793,0.0,0.0,2.0
2025_06_DAL_CAR,2025,6,2025-10-12,CAR,DAL,30,27,7,1,1,62,0.1593848109816331,26,36,1,0,0.41935483870967744,1,3,27,24,1,0.15926762393042973,2,3,23.333333333333332,22.0,0.6666666666666666,0.04199032384931256,0.6666666666666666,1.3333333333333333,30.333333333333332,31.0,0.3333333333333333,0.22615131622119414,1.3333333333333333,-0.6666666666666666,-0.18416099237188158,0.3333333333333333,-0.6666666666666666,2.0
2025_07_CAR_NYJ,2025,7,2025-10-19,CAR,NYJ,13,6,7,0,1,68,-0.06082142597444249,34,34,0,0,0.5,0,7,30,27,1,0.1593848109816331,1,3,23.333333333333332,31.0,0.6666666666666666,0.09810410995812242,1.0,-7.666666666666667,18.0,25.666666666666668,0.0,-0.0833011433363467,1.0,-7.666666666666667,0.1814052532944691,0.6666666666666666,0.0,0.0
2025_08_BUF_CAR,2025,8,2025-10-26,CAR,BUF,9,40,7,1,0,59,-0.3448128232429677,31,28,1,2,0.5254237288135594,3,-31,13,6,1,-0.06082142597444249,0,7,23.333333333333332,19.0,1.0,0.08594366964587342,1.0,4.333333333333333,21.666666666666668,22.0,0.3333333333333333,0.038804541356859394,2.0,-0.3333333333333333,0.04713912828901403,0.6666666666666667,-1.0,4.666666666666666
2025_09_CAR_GB,2025,9,2025-11-02,CAR,GB,16,13,7,0,1,54,0.09463535318914694,21,33,1,0,0.3888888888888889,1,3,9,40,0,-0.3448128232429677,3,-31,17.333333333333332,24.333333333333332,0.6666666666666666,-0.08208314607859239,1.3333333333333333,-7.0,29.666666666666668,22.0,1.0,0.21838340306854365,0.3333333333333333,7.666666666666667,-0.30046654914713605,-0.33333333333333337,1.0,-14.666666666666668
2025_10_NO_CAR,2025,10,2025-11-09,CAR,NO,7,17,7,1,0,50,-0.41942340922414667,27,23,1,1,0.54,2,-10,16,13,1,0.09463535318914694,1,3,12.666666666666666,19.666666666666668,0.6666666666666666,-0.10366629867608777,1.3333333333333333,-7.0,9.0,27.666666666666668,0.0,-0.3634185963490397,3.3333333333333335,-18.666666666666668,0.25975229767295194,0.6666666666666666,-2.0,11.666666666666668
2025_11_CAR_ATL,2025,11,2025-11-16,CAR,ATL,30,27,7,0,1,76,0.12748949193676204,52,24,0,0,0.6842105263157895,0,3,7,17,0,-0.41942340922414667,2,-10,10.666666666666666,23.333333333333332,0.3333333333333333,-0.22320029309265585,2.0,-12.666666666666666,19.333333333333332,29.666666666666668,0.0,-0.11269114279956445,0.6666666666666666,-10.333333333333334,-0.1105091502930914,0.3333333333333333,1.3333333333333335,-2.333333333333332
2025_12_CAR_SF,2025,12,2025-11-24,CAR,SF,9,20,8,0,0,44,-0.20065023830438192,31,13,2,0,0.7045454545454546,2,-11,30,27,1,0.12748949193676204,0,3,17.666666666666668,19.0,0.6666666666666666,-0.0657661880327459,1.0,-1.3333333333333333,33.666666666666664,29.333333333333332,0.6666666666666666,0.21592799272797594,1.0,4.333333333333333,-0.28169418076072184,0.0,0.0,-5.666666666666666
2025_13_LA_CAR,2025,13,2025-11-30,CAR,LA,31,28,6,1,1,59,0.2375984378085488,22,37,0,0,0.3728813559322034,0,3,9,20,0,-0.20065023830438192,2,-11,15.333333333333334,21.333333333333332,0.3333333333333333,-0.16419471853058887,1.3333333333333333,-6.0,32.333333333333336,17.333333333333332,1.0,0.11086665924077498,0.3333333333333333,15.0,-0.27506137777136386,-0.6666666666666667,1.0,-21.0
2025_15_CAR_NO,2025,15,2025-12-14,CAR,NO,17,20,14,0,0,56,0.11013014508381673,25,31,0,1,0.44642857142857145,1,-3,31,28,1,0.2375984378085488,0,3,23.333333333333332,25.0,0.6666666666666666,0.05481256381364297,0.6666666666666666,-1.6666666666666667,17.0,21.666666666666668,0.3333333333333333,-0.14046354455701557,1.6666666666666667,-4.666666666666667,0.19527610837065854,0.3333333333333333,-1.0,3.0
