game_id,season,week,gameday,team,opponent,points_for,points_against,rest_days,is_home,win,offensive_plays,off_epa_per_play,pass_plays,rush_plays,interceptions_thrown,fumbles_lost,pass_rate,turnovers
2024_06_WAS_BAL,2024,6,2024-10-13,WAS,BAL,23,30,7,0,0,56,0.10231656484340847,38,18,0,0,0.6785714285714286,0
2024_07_BAL_TB,2024,7,2024-10-21,BAL,TB,41,31,8,0,1,54,0.4721303591944569,24,30,0,1,0.4444444444444444,1
2024_07_BAL_TB,2024,7,2024-10-21,TB,BAL,31,41,8,1,0,79,0.12291366223525951,50,29,2,0,0.6329113924050633,2
2024_07_CAR_WAS,2024,7,2024-10-20,CAR,WAS,7,40,7,0,0,42,-0.4739950681770487,20,22,2,0,0.47619047619047616,2
2024_07_CAR_WAS,2024,7,2024-10-20,WAS,CAR,40,7,7,1,1,61,0.2692260682342439,26,35,0,0,0.4262295081967213,0
2024_07_CIN_CLE,2024,7,2024-10-20,CIN,CLE,21,14,7,0,1,50,-0.19461500147266186,28,22,0,0,0.56,0
2024_07_CIN_CLE,2024,7,2024-10-20,CLE,CIN,14,21,7,1,0,77,-0.15467243608536543,57,20,2,0,0.7402597402597403,2
2024_07_DEN_NO,2024,7,2024-10-17,DEN,NO,33,10,4,0,1,59,0.12467548633453077,26,33,0,1,0.4406779661016949,1
2024_07_DEN_NO,2024,7,2024-10-17,NO,DEN,10,33,4,1,0,65,-0.35659801101483213,45,20,0,2,0.6923076923076923,2
2024_07_DET_MIN,2024,7,2024-10-20,DET,MIN,31,29,7,0,1,54,0.1309338362954333,29,25,0,1,0.5370370370370371,1
2024_07_DET_MIN,2024,7,2024-10-20,MIN,DET,29,31,14,1,0,53,0.05332395042410661,32,21,1,0,0.6037735849056604,1
2024_07_HOU_GB,2024,7,2024-10-20,GB,HOU,24,22,7,1,1,56,-0.07821454234538197,36,20,2,0,0.6428571428571429,2
2024_07_HOU_GB,2024,7,2024-10-20,HOU,GB,22,24,7,0,0,58,-0.17564451976398485,25,33,0,0,0.43103448275862066,0
2024_07_KC_SF,2024,7,2024-10-20,KC,SF,28,18,13,0,1,66,0.02175656792347912,29,37,2,0,0.4393939393939394,2
2024_07_KC_SF,2024,7,2024-10-20,SF,KC,18,28,10,1,0,57,-0.17998239998507917,33,24,3,0,0.5789473684210527,3
2024_07_LAC_ARI,2024,7,2024-10-21,ARI,LAC,17,15,8,1,1,53,0.03591196748696022,26,27,1,1,0.49056603773584906,2
2024_07_LAC_ARI,2024,7,2024-10-21,LAC,ARI,15,17,8,0,0,63,0.04946805758481444,41,22,0,1,0.6507936507936508,1
2024_07_LV_LA,2024,7,2024-10-20,LA,LV,20,15,14,1,1,50,-0.28772169773148804,24,26,1,0,0.48,1
2024_07_LV_LA,2024,7,2024-10-20,LV,LA,15,20,7,0,0,75,-0.340506677532712,46,29,3,1,0.6133333333333333,4
2024_07_MIA_IND,2024,7,2024-10-20,IND,MIA,16,10,7,1,1,60,-0.19459945894577232,24,36,0,1,0.4,1
2024_07_MIA_IND,2024,7,2024-10-20,MIA,IND,10,16,14,0,0,67,-0.2572328068957096,27,40,0,2,0.40298507462686567,2
2024_07_NE_JAX,2024,7,2024-10-20,JAX,NE,32,16,7,1,1,60,0.24094059874717166,21,39,0,0,0.35,0
2024_07_NE_JAX,2024,7,2024-10-20,NE,JAX,16,32,7,0,0,55,0.07388121289045063,40,15,0,0,0.7272727272727273,0
2024_07_NYJ_PIT,2024,7,2024-10-20,NYJ,PIT,15,37,6,0,0,56,-0.023287783072662185,41,15,2,0,0.7321428571428571,2
2024_07_NYJ_PIT,2024,7,2024-10-20,PIT,NYJ,37,15,7,1,1,66,0.15664224441246177,30,36,0,0,0.45454545454545453,0
2024_07_PHI_NYG,2024,7,2024-10-20,NYG,PHI,3,28,7,1,0,54,-0.42661412718492403,36,18,0,0,0.6666666666666666,0
2024_07_PHI_NYG,2024,7,2024-10-20,PHI,NYG,28,3,7,0,1,64,0.14653977094531,20,44,0,0,0.3125,0
2024_07_SEA_ATL,2024,7,2024-10-20,ATL,SEA,14,34,7,1,0,70,-0.09877075560005133,39,31,2,1,0.5571428571428572,3
2024_07_SEA_ATL,2024,7,2024-10-20,SEA,ATL,34,14,10,0,1,56,0.1131318122023641,30,26,0,0,0.5357142857142857,0
2024_07_TEN_BUF,2024,7,2024-10-20,BUF,TEN,34,10,6,1,1,54,0.21962814052913,34,20,0,0,0.6296296296296297,0
2024_07_TEN_BUF,2024,7,2024-10-20,TEN,BUF,10,34,7,0,0,66,-0.2237247071501999,42,24,1,1,0.6363636363636364,2
2024_08_ARI_MIA,2024,8,2024-10-27,ARI,MIA,28,27,6,0,1,62,0.27863852290874985,36,26,0,0,0.5806451612903226,0
2024_08_ARI_MIA,2024,8,2024-10-27,MIA,ARI,27,28,7,1,0,64,0.19287460964627995,39,25,0,0,0.609375,0
2024_08_ATL_TB,2024,8,2024-10-27,ATL,TB,31,26,7,0,1,60,0.2599835265407362,31,29,0,0,0.5166666666666667,0
2024_08_ATL_TB,2024,8,2024-10-27,TB,ATL,26,31,6,1,0,70,0.08780195819872409,49,21,2,1,0.7,3
2024_08_BAL_CLE,2024,8,2024-10-27,BAL,CLE,24,29,6,0,0,60,0.09718478239354364,39,21,0,0,0.65,0
2024_08_BAL_CLE,2024,8,2024-10-27,CLE,BAL,29,24,7,1,1,67,0.13171000165279875,44,23,0,1,0.6567164179104478,1
2024_08_BUF_SEA,2024,8,2024-10-27,BUF,SEA,31,10,7,0,1,66,0.31383554172262085,35,31,1,0,0.5303030303030303,1
2024_08_BUF_SEA,2024,8,2024-10-27,SEA,BUF,10,31,7,1,0,46,-0.21150003550330926,30,16,1,0,0.6521739130434783,1
2024_08_CAR_DEN,2024,8,2024-10-27,CAR,DEN,14,28,7,0,0,60,-0.145657219136289,40,20,2,0,0.6666666666666666,2
2024_08_CAR_DEN,2024,8,2024-10-27,DEN,CAR,28,14,10,1,1,71,0.035369763308217825,41,30,0,2,0.5774647887323944,2
2024_08_CHI_WAS,2024,8,2024-10-27,CHI,WAS,15,18,14,0,0,61,-0.12941421041781173,28,33,0,1,0.45901639344262296,1
2024_08_CHI_WAS,2024,8,2024-10-27,WAS,CHI,18,15,7,1,1,72,0.07495406915746752,40,32,0,0,0.5555555555555556,0
2024_08_DAL_SF,2024,8,2024-10-27,DAL,SF,24,30,14,0,0,58,-0.017973590718526295,40,18,2,0,0.6896551724137931,2
2024_08_DAL_SF,2024,8,2024-10-27,SF,DAL,30,24,7,1,1,63,0.2514795341508654,28,35,0,0,0.4444444444444444,0
2024_08_GB_JAX,2024,8,2024-10-27,GB,JAX,30,27,7,0,1,64,0.10961365258441055,28,36,1,0,0.4375,1
2024_08_GB_JAX,2024,8,2024-10-27,JAX,GB,27,30,7,1,0,56,0.061244251585838065,33,23,1,1,0.5892857142857143,2
2024_08_IND_HOU,2024,8,2024-10-27,HOU,IND,23,20,7,1,1,68,-0.06942154143449633,39,29,0,1,0.5735294117647058,1
2024_08_IND_HOU,2024,8,2024-10-27,IND,HOU,20,23,7,0,0,61,-0.09270544400182772,36,25,1,1,0.5901639344262295,2
2024_08_KC_LV,2024,8,2024-10-27,KC,LV,27,20,7,0,1,64,0.1751176219347705,38,26,1,0,0.59375,1
2024_08_KC_LV,2024,8,2024-10-27,LV,KC,20,27,7,1,0,53,-0.05785218520122359,33,20,0,1,0.6226415094339622,1
2024_08_MIN_LA,2024,8,2024-10-24,LA,MIN,30,20,4,1,1,63,0.18649580019954887,34,29,1,0,0.5396825396825397,1
2024_08_MIN_LA,2024,8,2024-10-24,MIN,LA,20,30,4,0,0,49,0.10798808156635095,28,21,0,0,0.5714285714285714,0
2024_08_NO_LAC,2024,8,2024-10-27,LAC,NO,26,8,6,1,1,63,-0.0020965723623212447,35,28,0,0,0.5555555555555556,0
2024_08_NO_LAC,2024,8,2024-10-27,NO,LAC,8,26,10,0,0,68,-0.19930524057083385,47,21,0,0,0.6911764705882353,0
2024_08_NYG_PIT,2024,8,2024-10-28,NYG,PIT,18,26,8,0,0,68,0.043494613495584936,43,25,1,1,0.6323529411764706,2
2024_08_NYG_PIT,2024,8,2024-10-28,PIT,NYG,26,18,8,1,1,61,0.08404874594364914,31,30,0,1,0.5081967213114754,1
2024_08_NYJ_NE,2024,8,2024-10-27,NE,NYJ,25,22,7,1,1,64,0.03690225151983736,33,31,0,0,0.515625,0
2024_08_NYJ_NE,2024,8,2024-10-27,NYJ,NE,22,25,7,0,0,58,0.10021236608975587,30,28,0,0,0.5172413793103449,0
2024_08_PHI_CIN,2024,8,2024-10-27,CIN,PHI,17,37,7,1,0,57,-0.0009322542729809077,38,19,1,1,0.6666666666666666,2
2024_08_PHI_CIN,2024,8,2024-10-27,PHI,CIN,37,17,7,0,1,59,0.3379380400955622,20,39,0,0,0.3389830508474576,0
2024_08_TEN_DET,2024,8,2024-10-27,DET,TEN,52,14,7,1,1,47,0.025190164359021265,23,24,0,0,0.48936170212765956,0
2024_08_TEN_DET,2024,8,2024-10-27,TEN,DET,14,52,7,0,0,71,-0.2904079267824836,39,32,2,2,0.5492957746478874,4
2024_09_CHI_ARI,2024,9,2024-11-03,ARI,CHI,29,9,7,1,1,57,-0.06949403704706653,23,34,0,2,0.40350877192982454,2
2024_09_CHI_ARI,2024,9,2024-11-03,CHI,ARI,9,29,7,0,0,69,-0.22807485400687943,47,22,0,0,0.6811594202898551,0
2024_09_DAL_ATL,2024,9,2024-11-03,ATL,DAL,27,21,7,1,1,54,0.10899376716433713,27,27,0,1,0.5,1
2024_09_DAL_ATL,2024,9,2024-11-03,DAL,ATL,21,27,7,0,0,74,-0.006381509031356178,53,21,0,0,0.7162162162162162,0
2024_09_DEN_BAL,2024,9,2024-11-03,BAL,DEN,41,10,7,1,1,53,0.415576015253066,20,33,0,0,0.37735849056603776,0
2024_09_DEN_BAL,2024,9,2024-11-03,DEN,BAL,10,41,7,0,0,67,-0.1608216498616676,38,29,1,0,0.5671641791044776,1
2024_09_DET_GB,2024,9,2024-11-03,DET,GB,24,14,7,0,1,52,0.12663471486430303,23,29,0,0,0.4423076923076923,0
2024_09_DET_GB,2024,9,2024-11-03,GB,DET,14,24,7,1,0,63,-0.01571017553452734,40,23,1,0,0.6349206349206349,1
2024_09_HOU_NYJ,2024,9,2024-10-31,HOU,NYJ,13,21,4,0,0,74,-0.07531797704698848,39,35,0,1,0.527027027027027,1
2024_09_HOU_NYJ,2024,9,2024-10-31,NYJ,HOU,21,13,4,1,1,54,0.04756760713213158,34,20,0,1,0.6296296296296297,1
2024_09_IND_MIN,2024,9,2024-11-03,IND,MIN,13,21,7,0,0,48,-0.32621764285226873,30,18,1,1,0.625,2
2024_09_IND_MIN,2024,9,2024-11-03,MIN,IND,21,13,10,1,1,70,-0.04208867882670334,39,31,2,1,0.5571428571428572,3
2024_09_JAX_PHI,2024,9,2024-11-03,JAX,PHI,23,28,7,0,0,52,-0.17861123437054743,35,17,2,0,0.6730769230769231,2
2024_09_JAX_PHI,2024,9,2024-11-03,PHI,JAX,28,23,7,1,1,73,0.01891751763994337,28,45,0,1,0.3835616438356164,1
2024_09_LAC_CLE,2024,9,2024-11-03,CLE,LAC,10,27,7,1,0,76,-0.27078907886966,52,24,3,0,0.6842105263157895,3
2024_09_LAC_CLE,2024,9,2024-11-03,LAC,CLE,27,10,7,0,1,54,0.031492660151150945,33,21,0,0,0.6111111111111112,0
2024_09_LA_SEA,2024,9,2024-11-03,LA,SEA,26,20,10,0,1,68,-0.027722658965730843,44,24,1,0,0.6470588235294118,1
2024_09_LA_SEA,2024,9,2024-11-03,SEA,LA,20,26,7,1,0,73,-0.24853514300815582,41,32,3,0,0.5616438356164384,3
2024_09_LV_CIN,2024,9,2024-11-03,CIN,LV,41,24,7,1,1,69,0.08859871780297211,40,29,1,0,0.5797101449275363,1
2024_09_LV_CIN,2024,9,2024-11-03,LV,CIN,24,41,7,0,0,59,-0.28455004935027317,38,21,0,2,0.6440677966101694,2
2024_09_MIA_BUF,2024,9,2024-11-03,BUF,MIA,30,27,7,1,1,59,0.16632274530009294,40,19,1,0,0.6779661016949152,1
2024_09_MIA_BUF,2024,9,2024-11-03,MIA,BUF,27,30,7,0,0,59,0.3055681748716005,29,30,0,1,0.4915254237288136,1
2024_09_NE_TEN,2024,9,2024-11-03,NE,TEN,17,20,7,0,0,64,-0.08869032534496381,44,20,2,1,0.6875,3
2024_09_NE_TEN,2024,9,2024-11-03,TEN,NE,20,17,7,1,1,73,0.011146080145846424,34,39,1,0,0.4657534246575342,1
2024_09_NO_CAR,2024,9,2024-11-03,CAR,NO,23,22,7,1,1,49,-0.007854261661332445,28,21,1,0,0.5714285714285714,1
2024_09_NO_CAR,2024,9,2024-11-03,NO,CAR,22,23,7,0,0,75,0.12825395045611507,34,41,0,0,0.4533333333333333,0
2024_09_TB_KC,2024,9,2024-11-04,KC,TB,30,24,8,1,1,83,0.1403529048755421,48,35,0,1,0.5783132530120482,1
2024_09_TB_KC,2024,9,2024-11-04,TB,KC,24,30,8,0,0,52,0.1895435593631987,33,19,0,0,0.6346153846153846,0
2024_09_WAS_NYG,2024,9,2024-11-03,NYG,WAS,22,27,6,1,0,61,0.10500855010039493,30,31,0,1,0.4918032786885246,1
2024_09_WAS_NYG,2024,9,2024-11-03,WAS,NYG,27,22,7,0,1,57,0.3115800560732508,22,35,0,0,0.38596491228070173,0
2024_10_ATL_NO,2024,10,2024-11-10,ATL,NO,17,20,7,0,0,73,0.07373846124251972,41,32,1,0,0.5616438356164384,1
2024_10_ATL_NO,2024,10,2024-11-10,NO,ATL,20,17,7,1,1,51,0.003852461072695219,25,26,0,0,0.49019607843137253,0
2024_10_BUF_IND,2024,10,2024-11-10,BUF,IND,30,20,7,0,1,69,0.019989930434927642,39,30,2,0,0.5652173913043478,2
2024_10_BUF_IND,2024,10,2024-11-10,IND,BUF,20,30,7,1,0,61,-0.25126254354012095,39,22,3,1,0.639344262295082,4
2024_10_CIN_BAL,2024,10,2024-11-07,BAL,CIN,35,34,4,1,1,58,0.32205032452450394,33,25,0,0,0.5689655172413793,0
2024_10_CIN_BAL,2024,10,2024-11-07,CIN,BAL,34,35,4,0,0,76,0.09940526549843152,60,16,0,1,0.7894736842105263,1
2024_10_DEN_KC,2024,10,2024-11-10,DEN,KC,14,16,7,0,0,55,0.0728355631619704,32,23,0,0,0.5818181818181818,0
2024_10_DEN_KC,2024,10,2024-11-10,KC,DEN,16,14,6,1,1,65,0.0032262246740598377,46,19,0,0,0.7076923076923077,0
2024_10_DET_HOU,2024,10,2024-11-10,DET,HOU,26,23,7,0,1,63,-0.11832855089354422,30,33,5,0,0.47619047619047616,5
2024_10_DET_HOU,2024,10,2024-11-10,HOU,DET,23,26,10,1,0,65,-0.22658274712509294,37,28,2,0,0.5692307692307692,2
2024_10_MIA_LA,2024,10,2024-11-11,LA,MIA,15,23,8,1,0,67,-0.24376258026645936,49,18,1,1,0.7313432835820896,2
2024_10_MIA_LA,2024,10,2024-11-11,MIA,LA,23,15,8,0,1,52,-0.12069886028009352,31,21,1,1,0.5961538461538461,2
2024_10_MIN_JAX,2024,10,2024-11-10,JAX,MIN,7,12,7,1,0,43,-0.3390633094064935,25,18,2,1,0.5813953488372093,3
2024_10_MIN_JAX,2024,10,2024-11-10,MIN,JAX,12,7,7,0,1,80,-0.0035545111179894396,39,41,3,0,0.4875,3
2024_10_NE_CHI,2024,10,2024-11-10,CHI,NE,3,19,7,1,0,59,-0.4018640639909333,39,20,0,0,0.6610169491525424,0
2024_10_NE_CHI,2024,10,2024-11-10,NE,CHI,19,3,7,0,1,60,0.004981852731434159,26,34,1,0,0.43333333333333335,1
2024_10_NYG_CAR,2024,10,2024-11-10,CAR,NYG,20,17,7,1,1,58,-0.01719173711026695,26,32,0,1,0.4482758620689655,1
2024_10_NYG_CAR,2024,10,2024-11-10,NYG,CAR,17,20,7,0,0,71,-0.12398125862417528,38,33,2,1,0.5352112676056338,3
2024_10_NYJ_ARI,2024,10,2024-11-10,ARI,NYJ,31,6,7,1,1,56,0.375025533842705,25,31,0,0,0.44642857142857145,0
2024_10_NYJ_ARI,2024,10,2024-11-10,NYJ,ARI,6,31,10,0,0,55,-0.15724570151786854,38,17,0,1,0.6909090909090909,1
2024_10_PHI_DAL,2024,10,2024-11-10,DAL,PHI,6,34,7,1,0,56,-0.7085975825744606,32,24,1,4,0.5714285714285714,5
2024_10_PHI_DAL,2024,10,2024-11-10,PHI,DAL,34,6,7,0,1,64,-0.05011665815093853,27,37,1,1,0.421875,2
2024_10_PIT_WAS,2024,10,2024-11-10,PIT,WAS,28,27,13,0,1,72,-0.022650367114692926,32,40,1,1,0.4444444444444444,2
2024_10_PIT_WAS,2024,10,2024-11-10,WAS,PIT,27,28,7,1,0,59,-0.13645924922788852,37,22,0,0,0.6271186440677966,0
2024_10_SF_TB,2024,10,2024-11-10,SF,TB,23,20,14,0,1,59,0.24011230348996715,38,21,0,0,0.6440677966101694,0
2024_10_SF_TB,2024,10,2024-11-10,TB,SF,20,23,6,1,0,58,-0.0557267700768661,31,27,0,0,0.5344827586206896,0
2024_10_TEN_LAC,2024,10,2024-11-10,LAC,TEN,27,17,7,1,1,55,0.20210270739087094,18,37,0,0,0.32727272727272727,0
2024_10_TEN_LAC,2024,10,2024-11-10,TEN,LAC,17,27,7,0,0,51,0.11689301344649819,30,21,0,0,0.5882352941176471,0
2024_11_ATL_DEN,2024,11,2024-11-17,ATL,DEN,6,38,7,0,0,55,-0.27390878263394286,34,21,1,0,0.6181818181818182,1
2024_11_ATL_DEN,2024,11,2024-11-17,DEN,ATL,38,6,7,1,1,60,0.37719540593009715,34,26,0,0,0.5666666666666667,0
2024_11_BAL_PIT,2024,11,2024-11-17,BAL,PIT,16,18,10,0,0,54,-0.10600444784829538,36,18,1,2,0.6666666666666666,3
2024_11_BAL_PIT,2024,11,2024-11-17,PIT,BAL,18,16,7,1,1,72,-0.2507253060152086,40,32,1,0,0.5555555555555556,1
2024_11_CIN_LAC,2024,11,2024-11-17,CIN,LAC,27,34,10,0,0,78,0.10320479573417679,53,25,0,0,0.6794871794871795,0
2024_11_CIN_LAC,2024,11,2024-11-17,LAC,CIN,34,27,7,1,1,62,0.04700973538578244,37,25,0,1,0.5967741935483871,1
2024_11_CLE_NO,2024,11,2024-11-17,CLE,NO,14,35,14,0,0,71,0.03021658492135726,51,20,0,0,0.7183098591549296,0
2024_11_CLE_NO,2024,11,2024-11-17,NO,CLE,35,14,7,1,1,56,0.3113062858423551,30,26,1,1,0.5357142857142857,2
2024_11_GB_CHI,2024,11,2024-11-17,CHI,GB,19,20,7,1,0,69,0.20041244266002994,35,34,0,0,0.5072463768115942,0
2024_11_GB_CHI,2024,11,2024-11-17,GB,CHI,20,19,14,0,1,43,0.26649005350563676,18,25,1,0,0.4186046511627907,1
2024_11_HOU_DAL,2024,11,2024-11-18,DAL,HOU,10,34,8,1,0,79,-0.3053468709088249,61,18,1,1,0.7721518987341772,2
2024_11_HOU_DAL,2024,11,2024-11-18,HOU,DAL,34,10,8,0,1,60,0.1938374301101505,35,25,1,0,0.5833333333333334,1
2024_11_IND_NYJ,2024,11,2024-11-17,IND,NYJ,28,27,7,0,1,69,0.018339986137080325,33,36,0,1,0.4782608695652174,1
2024_11_IND_NYJ,2024,11,2024-11-17,NYJ,IND,27,28,7,1,0,52,-0.1010115717027605,32,20,0,0,0.6153846153846154,0
2024_11_JAX_DET,2024,11,2024-11-17,DET,JAX,52,6,7,1,1,74,0.5690215830365876,33,41,0,0,0.44594594594594594,0
2024_11_JAX_DET,2024,11,2024-11-17,JAX,DET,6,52,7,0,0,47,-0.3716917931648659,30,17,1,0,0.6382978723404256,1
2024_11_KC_BUF,2024,11,2024-11-17,BUF,KC,30,21,7,1,1,69,0.10483378220066315,40,29,1,0,0.5797101449275363,1
2024_11_KC_BUF,2024,11,2024-11-17,KC,BUF,21,30,7,0,0,52,0.11798019830278533,35,17,2,0,0.6730769230769231,2
2024_11_LA_NE,2024,11,2024-11-17,LA,NE,28,22,6,0,1,48,0.4036402737653398,27,21,0,0,0.5625,0
2024_11_LA_NE,2024,11,2024-11-17,NE,LA,22,28,7,1,0,72,0.10206341777208411,42,30,1,1,0.5833333333333334,2
2024_11_LV_MIA,2024,11,2024-11-17,LV,MIA,19,34,14,0,0,63,0.07929896471121518,46,17,1,0,0.7301587301587301,1
2024_11_LV_MIA,2024,11,2024-11-17,MIA,LV,34,19,6,1,1,63,0.31449169864425214,37,26,0,0,0.5873015873015873,0
2024_11_MIN_TEN,2024,11,2024-11-17,MIN,TEN,23,13,7,0,1,66,-0.053563801073451045,34,32,0,1,0.5151515151515151,1
2024_11_MIN_TEN,2024,11,2024-11-17,TEN,MIN,13,23,7,1,0,55,-0.14260744115284088,36,19,1,0,0.6545454545454545,1
2024_11_SEA_SF,2024,11,2024-11-17,SEA,SF,20,17,14,0,1,59,0.0034594915832335915,36,23,1,0,0.6101694915254238,1
2024_11_SEA_SF,2024,11,2024-11-17,SF,SEA,17,20,7,1,0,57,0.1029588972261694,30,27,1,0,0.5263157894736842,1
2024_11_WAS_PHI,2024,11,2024-11-14,PHI,WAS,26,18,4,1,1,69,0.20099255148930092,30,39,0,0,0.43478260869565216,0
2024_11_WAS_PHI,2024,11,2024-11-14,WAS,PHI,18,26,4,0,0,64,-0.11744629858753615,36,28,1,0,0.5625,1
2024_12_ARI_SEA,2024,12,2024-11-24,ARI,SEA,6,16,14,0,0,56,-0.1847070503206257,42,14,1,0,0.75,1
2024_12_ARI_SEA,2024,12,2024-11-24,SEA,ARI,16,6,7,1,1,59,-0.06546132758983621,36,23,1,0,0.6101694915254238,1
2024_12_BAL_LAC,2024,12,2024-11-25,BAL,LAC,30,23,8,0,1,59,0.3251611416574621,24,35,0,0,0.4067796610169492,0
2024_12_BAL_LAC,2024,12,2024-11-25,LAC,BAL,23,30,8,1,0,60,0.007558067130374887,40,20,0,0,0.6666666666666666,0
2024_12_DAL_WAS,2024,12,2024-11-24,DAL,WAS,34,26,6,0,1,61,-0.05523064933276668,33,28,0,1,0.5409836065573771,1
2024_12_DAL_WAS,2024,12,2024-11-24,WAS,DAL,26,34,10,1,0,67,-0.029198595789597975,41,26,2,1,0.6119402985074627,3
2024_12_DEN_LV,2024,12,2024-11-24,DEN,LV,29,19,7,0,1,65,0.03901947515956488,43,22,0,0,0.6615384615384615,0
2024_12_DEN_LV,2024,12,2024-11-24,LV,DEN,19,29,7,1,0,73,-0.21208234212914084,57,16,1,1,0.7808219178082192,2
2024_12_DET_IND,2024,12,2024-11-24,DET,IND,24,6,7,0,1,71,0.1535755658409126,39,32,0,0,0.5492957746478874,0
2024_12_DET_IND,2024,12,2024-11-24,IND,DET,6,24,7,1,0,48,-0.14250006489046096,28,20,0,0,0.5833333333333334,0
2024_12_KC_CAR,2024,12,2024-11-24,CAR,KC,27,30,14,1,0,59,0.19307642256124094,37,22,0,0,0.6271186440677966,0
2024_12_KC_CAR,2024,12,2024-11-24,KC,CAR,30,27,7,0,1,68,0.28216850231015866,42,26,0,0,0.6176470588235294,0
2024_12_MIN_CHI,2024,12,2024-11-24,CHI,MIN,27,30,7,1,0,74,0.06028022992501862,52,22,0,0,0.7027027027027027,0
2024_12_MIN_CHI,2024,12,2024-11-24,MIN,CHI,30,27,7,0,1,65,0.07162828564785387,38,27,0,1,0.5846153846153846,1
2024_12_NE_MIA,2024,12,2024-11-24,MIA,NE,34,15,7,1,1,63,0.0021696003086508517,42,21,0,1,0.6666666666666666,1
2024_12_NE_MIA,2024,12,2024-11-24,NE,MIA,15,34,7,0,0,63,-0.19673141421842763,43,20,1,1,0.6825396825396826,2
2024_12_PHI_LA,2024,12,2024-11-24,LA,PHI,20,37,7,1,0,60,-0.01803194593332742,42,18,0,1,0.7,1
2024_12_PHI_LA,2024,12,2024-11-24,PHI,LA,37,20,10,0,1,66,0.3400502677626876,23,43,0,0,0.3484848484848485,0
2024_12_PIT_CLE,2024,12,2024-11-21,CLE,PIT,24,19,4,1,1,57,0.0052255449527385785,30,27,1,2,0.5263157894736842,3
2024_12_PIT_CLE,2024,12,2024-11-21,PIT,CLE,19,24,4,0,0,68,-0.036713675725190686,34,34,0,1,0.5,1
2024_12_SF_GB,2024,12,2024-11-24,GB,SF,38,10,7,1,1,67,0.12520204513291547,25,42,0,0,0.373134328358209,0
2024_12_SF_GB,2024,12,2024-11-24,SF,GB,10,38,7,0,0,46,-0.42066519900423355,31,15,1,2,0.6739130434782609,3
2024_12_TB_NYG,2024,12,2024-11-24,NYG,TB,7,30,14,1,0,55,-0.2526268650375476,36,19,0,1,0.6545454545454545,1
2024_12_TB_NYG,2024,12,2024-11-24,TB,NYG,30,7,14,0,1,62,0.2624369768002441,30,32,0,1,0.4838709677419355,1
2024_12_TEN_HOU,2024,12,2024-11-24,HOU,TEN,27,32,6,1,0,54,-0.22699336670625098,37,17,2,0,0.6851851851851852,2
2024_12_TEN_HOU,2024,12,2024-11-24,TEN,HOU,32,27,7,0,1,64,-0.0963698010642001,33,31,1,1,0.515625,2
2024_13_ARI_MIN,2024,13,2024-12-01,ARI,MIN,22,23,7,0,0,76,0.036537850582664774,45,31,2,0,0.5921052631578947,2
2024_13_ARI_MIN,2024,13,2024-12-01,MIN,ARI,23,22,7,1,1,50,-0.0658263997318538,36,14,0,1,0.72,1
2024_13_CHI_DET,2024,13,2024-11-28,CHI,DET,20,23,4,0,0,59,-0.009250351456455667,44,15,0,0,0.7457627118644068,0
2024_13_CHI_DET,2024,13,2024-11-28,DET,CHI,23,20,4,1,1,69,0.07395306239548231,36,33,0,1,0.5217391304347826,1
2024_13_CLE_DEN,2024,13,2024-12-02,CLE,DEN,32,41,11,0,0,85,-0.06116876458693555,62,23,3,0,0.7294117647058823,3
2024_13_CLE_DEN,2024,13,2024-12-02,DEN,CLE,41,32,8,1,1,59,0.06892106307396875,35,24,2,0,0.5932203389830508,2
2024_13_HOU_JAX,2024,13,2024-12-01,HOU,JAX,23,20,7,0,1,58,0.07334556317890449,36,22,0,0,0.6206896551724138,0
2024_13_HOU_JAX,2024,13,2024-12-01,JAX,HOU,20,23,14,1,0,69,0.08401990862355314,44,25,1,0,0.6376811594202898,1
2024_13_IND_NE,2024,13,2024-12-01,IND,NE,25,24,7,0,1,58,0.0904319327184597,24,34,2,0,0.41379310344827586,2
2024_13_IND_NE,2024,13,2024-12-01,NE,IND,24,25,7,1,0,66,0.1848482830773117,35,31,1,0,0.5303030303030303,1
2024_13_LAC_ATL,2024,13,2024-12-01,ATL,LAC,13,17,14,1,0,77,-0.23777067035088434,40,37,4,0,0.5194805194805194,4
2024_13_LAC_ATL,2024,13,2024-12-01,LAC,ATL,17,13,6,0,1,44,-0.28624597088101467,30,14,0,1,0.6818181818181818,1
2024_13_LA_NO,2024,13,2024-12-01,LA,NO,21,14,7,0,1,53,0.12678270610510636,26,27,0,0,0.49056603773584906,0
2024_13_LA_NO,2024,13,2024-12-01,NO,LA,14,21,14,1,0,69,-0.05673674651888109,38,31,0,0,0.5507246376811594,0
2024_13_LV_KC,2024,13,2024-11-29,KC,LV,19,17,5,1,1,65,-0.043106169296476086,50,15,0,0,0.7692307692307693,0
2024_13_LV_KC,2024,13,2024-11-29,LV,KC,17,19,5,0,0,62,0.07842760025558447,37,25,0,1,0.5967741935483871,1
2024_13_MIA_GB,2024,13,2024-11-28,GB,MIA,30,17,4,1,1,53,0.21100411182236392,28,25,0,0,0.5283018867924528,0
2024_13_MIA_GB,2024,13,2024-11-28,MIA,GB,17,30,4,0,0,67,0.08498009549140285,53,14,0,0,0.7910447761194029,0
